,title,publishers,sheet_music,date,month,day,year,chart
4468,BAD LIAR,(Imagine Dragons Publishing -- BMI/Songs Of Universal  Inc. -- BMI/KIDinaKORNER2 Publishing -- BMI/Red Inside Publishing -- BMI/Jorgen Odegard Publishing Designee -- BMI/Warner-Tamerlane Publishing Corp. -- BMI),AMP/HL,2019-04-20,04,20,2019,H100  74 ; RO   2
4469,BAD LUCK,(Thegreatkhalid -- ASCAP/Right Hand Music Group -- ASCAP/All The Noise -- ASCAP/Sony/ATV Songs LLC -- BMI/Mike Riley Publishing Designee -- BMI/Roc Nation Music -- ASCAP/Glob-al Talent Publishing Limited -- PRS/Kobalt Songs Music Publishing LLC -- ASCAP/The Arcade Music LLC -- BMI),HL,2019-04-20,04,20,2019,H100  87 ; RBH  33 ; RBS   9
4470,BAILA BAILA BAILA,(Ozuna Worldwide -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI/Music Good Vibes Publishing -- BMI/Editora de Musica Mambo Kingz INC -- ASCAP/Songs Of LVS Music Publishing -- BMI/Hear Rimas Publish-ing -- ASCAP),,2019-04-20,04,20,2019,LT  10
4471,BANDITO,(Warner-Tamerlane Publishing Corp. -- BMI/Stryker Joseph Music -- BMI/Marigny Music -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP),AMP,2019-04-20,04,20,2019,RO  48
4472,BASSA SABABA,(Not Listed),,2019-04-20,04,20,2019,DES  29
4473,BE ALRIGHT,(Specific Music -- APRA/Kobalt Music Services Australia Pty Ltd -- APRA/Sony/ATV Allegro (Australia) Pty LTD -- APRA),HL,2019-04-20,04,20,2019,H100  29
4474,BEAUTIFUL CRAZY,(Big Machine Music -- BMI/Egg Music -- BMI/Straight Dimes Publishing -- BMI/Works Of RHA Music -- BMI/Warner-Tamer-lane Publishing Corp. -- BMI/Rowdy Rob Music -- BMI),AMP,2019-04-20,04,20,2019,CS   1 ; H100  21
4475,BE LEGENDARY,(Not Listed),,2019-04-20,04,20,2019,RO  39
4476,BELOVED,(Universal Tunes -- SESAC),HL,2019-04-20,04,20,2019,RO  21
4477,EL BESO QUE NO LE DI,(I Love Amiguita  Inc. -- ASCAP/Universal Musica  Inc. -- ASCAP/Heart Soul & Guts Music -- BMI/Songs Of Mayimba -- BMI),HL,2019-04-20,04,20,2019,LT  41
4478,BEST NEWS EVER,(Tunes Of MercyMe -- SESAC/So Essential Tunes -- SESAC/No Sappy Music -- SESAC/Soul Glow Activator Music -- BMI/Fun Attic Music -- BMI/D Soul Music -- ASCAP/Universal Music - Brentwood Benson Publish-ing -- ASCAP/Capitol CMG Genesis -- ASCAP/9T One Songs -- ASCAP/Ariose Music -- ASCAP),HL,2019-04-20,04,20,2019,CST   9
4479,BETTER,(Thegreatkhalid -- ASCAP/Right Hand Music Group -- ASCAP/All The Noise -- ASCAP/Sony/ATV Tunes LLC -- ASCAP/EMI April Music  Inc. -- ASCAP/EMI Music Publishing Ltd. -- PRS/Jamil Chammas Publishing -- ASCAP/Cuts Of Reach Music -- ASCAP/BMG Gold Songs -- ASCAP/Ryan Vojtesak Publishing Designee -- BMI/Songs Of Universal  Inc. -- BMI/Orange Factory Tunes -- ASCAP),HL,2019-04-20,04,20,2019,H100   8 ; RBH   5 ; RBS   1
4480,BETTER NOW,(Posty Publishing -- BMI/Songs Of Universal  Inc. -- BMI/WMMW -- ASCAP/Sony/ATV Tunes LLC -- ASCAP),HL,2019-04-20,04,20,2019,H100  37
4481,BETTER WHEN YOU’RE GONE,(2D Music Pub-lishing -- BUMA/BMG Talpa Music BV -- BUMA/JackBack Publishing Ltd. -- SACEM/Zmishlany Music -- BMI/Liberal Arts Music Publishing -- BMI/Songs Of Universal  Inc. -- BMI/Warner Chappell Music Holland -- BUMA),AMP/HL,2019-04-20,04,20,2019,DES  34
4482,BIG OLE FREAK,(1501 Certified Publishing -- BMI/Hot Girl Music -- BMI/Lil Ju Publishing -- BMI/Uni-versal Music Corp. -- ASCAP/Ma’Phil Publishing -- ASCAP),,2019-04-20,04,20,2019,H100  99 ; RBH  38
4483,BLUFFIN’,(Thegreatkhalid -- ASCAP/Right Hand Music Group -- ASCAP/All The Noise -- ASCAP/Sony/ATV Songs LLC -- BMI/Jamil Chammas Publishing -- ASCAP/Cuts Of Reach Music -- ASCAP/BMG Gold Songs -- ASCAP/Ryan Vojtesak Publishing Designee -- BMI/Songs Of Universal  Inc. -- BMI/Sony/ATV Allegro (Australia) Pty LTD -- APRA),HL,2019-04-20,04,20,2019,RBS  20
4484,BOHEMIAN TRAPSODY,(Sony/ATV Ballad -- BMI/Three Oh One Productions -- BMI),HL,2019-04-20,04,20,2019,RO  33
4485,BONES,(Bloodshy Production AB -- STIM/These Are Pulse Songs -- BMI/Svidden Music Publish-ing -- ASCAP/These Are Songs Of Pulse -- ASCAP/WB Music Corp. -- ASCAP/Roc Nation Music -- ASCAP/Jonback Productions AB -- ASCAP/Write Me A Song Publishing -- GMR/Downtown Global Two -- GMR/David Brooke Publishing Designee -- BMI/Songs Of Universal  Inc. -- BMI/Bob Ochoa’s Homemade Salsa -- ASCAP/EMI April Music  Inc. -- ASCAP/BMG Platinum Songs -- BMI/S-Curve Songs Worldwide -- BMI/Artist Publishing Group West -- ASCAP/J. Franks Publishing -- ASCAP/Danny Majic Music Publishing -- ASCAP),AMP/HL,2019-04-20,04,20,2019,DES  19
4486,THE BONES,(International Dog Music -- BMI/Downtown DMP Songs -- BMI/Jammy Rabbins Music -- ASCAP/Round Hill Songs Jimmy Rob-bins -- ASCAP/Extraordinary Alien Publishing -- ASCAP/Oh Denise Publishing -- BMI/Warner-Tamerlane Publishing Corp. -- BMI/Big Music Machine -- BMI),AMP,2019-04-20,04,20,2019,CS  27
4487,BOOM,(S. Nelson Harris Publishing -- SARL/Kobalt Music Copyrights -- SARL/Songs Of Kobalt Music Publishing America  Inc. -- BMI/Stoned And Funky Publishing -- BMI/Crean Publishing -- BMI/Frederic And Reid Music -- BMI/Lord Boyce -- BMI/Songs From The Boardwalk Music Publishing -- LLC -- BMI/Sony/ATV Songs LLC -- BMI/Artist Publish-ing Group West -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP),HL,2019-04-20,04,20,2019,RO  45
4488,BORROW (ONE DAY AT A TIME),(Writers Of Black River -- SESAC/Mt. Richmar -- SESAC/My Eleiht Songs -- BMI),,2019-04-20,04,20,2019,CST  36
4489,BOW DOWN,(Pram O Pramik Publishing -- BMI/Tyler Smyth Publishing -- ASACP/Menoian Pub-lishing -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP/Richard Vanlerberghe Publishing -- ASCAP/Brian Burkheiser Publishing -- ASCAP),,2019-04-20,04,20,2019,RO  40
4490,BRAND NEW MAN,(Sony/ATV Cross Keys Publishing -- ASCAP/Fort Kix Music -- ASCAP/Sony/ATV Tree Publishing -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI/Showbilly Music -- BMI),HL,2019-04-20,04,20,2019,CS  33
4491,BREAKING DOWN,(Pram O Pramik Publishing -- BMI/Tyler Smyth Publishing -- ASACP/Menoian Publishing -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP/Richard Vanlerberghe Publishing -- ASCAP/Brian Burkheiser Publishing -- ASCAP),,2019-04-20,04,20,2019,RO  27
4492,BREAK UP WITH YOUR GIRLFRIEND I’M BORED,(Universal Music Corp. -- ASCAP/GrandAriMusic -- ASCAP/MXM -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP/Wolf Cousins -- STIM/Kandacy Music Inc. -- ASCAP/Air Control Music  Inc. -- ASCAP/EMI April Music  Inc. -- ASCAP/She K’em Down Music -- BMI/BMG Platinum Songs -- BMI),HL,2019-04-20,04,20,2019,H100  19
4493,BROKEN,(Green And Bloom Talent -- BMI/BMG Platinum Songs -- BMI/Mitchy Collins Music -- BMI/Hard To Love Music -- ASCAP/WB Music Corp. -- ASCAP),AMP,2019-04-20,04,20,2019,RO   3
4494,BUILD MY LIFE,(Capitol CMG Genesis -- ASCAP/Housefires Sounds -- ASCAP/worshiptogether.com songs -- ASCAP/sixsteps Music -- ASCAP/Said And Done Music -- ASCAP/ThankyouMusic Ltd -- PRS/Capitol CMG Paragon -- BMI/Bethel Music Publishing -- ASCAP/Kaple Music -- ASCAP/Sentric Music -- PRS),HL,2019-04-20,04,20,2019,CST  12
4495,BURDEN,(Primary Wave Vance Music -- ASCAP/Foy Vance Songs -- ASCAP/BMG Gold Songs -- ASCAP),,2019-04-20,04,20,2019,CS  38
4496,BURY A FRIEND,(Universal Music Corp. -- ASCAP/DRUP -- ASCAP/Last Frontier -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP),HL,2019-04-20,04,20,2019,H100  30
4497,BUY MY OWN DRINKS,(BMG Platinum Songs -- BMI/BMG Silver Songs -- SESAC/BMG Gold Songs -- ASCAP/Rezonate Music -- ASCAP/BIRB Music -- ASCAP/Champagne Whiskey Publishing -- ASCAP/Downtown DLJ Songs -- ASCAP/Legends Of Magic Mustang Music -- SESAC/Music Of Platinum Pen -- SESAC/Wild Wild West Songs -- SESAC/Thunder Cookie -- SESAC/Magic Mustang Music Inc. -- BMI/Songwriters of Platinum Pen Publishing -- BMI/Hannah Mulholland Music -- BMI),,2019-04-20,04,20,2019,CS  42
4498,CALLING MY SPIRIT,(Dollaz-N-Dealz Entertain-ment -- BMI/Warner-Tamerlane Publishing Corp. -- BMI/Joshua Luellen Publishing -- BMI/Momo Elena Music -- ASCAP),AMP,2019-04-20,04,20,2019,RBH  49
4499,CALMA,(Drollabies Publishing -- ASCAP/407 Multimedia Publishing -- ASCAP/WB Music Corp. -- ASCAP/Cutting Cane Publishing -- ASCAP/Sony/ATV Discos Music Publishing LLC -- ASCAP/Holl Up LLC -- ASCAP/Sony/ATV Bailar -- BMI/Songs Of PrimeStar hits Music Publishing -- BMI/Carbon Fiber Music Publishing -- ASCAP),AMP/HL,2019-04-20,04,20,2019,H100  85 ; LT   4
4500,CANALLA,(I Love Amiguita  Inc. -- ASCAP/Uni-versal Musica  Inc. -- ASCAP/Heart Soul & Guts Music -- BMI/Songs Of Mayimba -- BMI),HL,2019-04-20,04,20,2019,LT  30
4501,CARO,(RSM Publishing -- ASCAP/Sony/ATV Latin Music Publishing -- LLC -- BMI/EMI Blackwood Music Inc. -- BMI),HL,2019-04-20,04,20,2019,LT  28
4502,CATCHY SONG,(Jon Lajoie Music -- SOCAN/Elephant Squirrel Publishing -- ASCAP/Good Sol-dier Songs Limited -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP/Heavy Duty Music -- ASCAP/Warner-Olive Music LLC -- ASCAP),AMP,2019-04-20,04,20,2019,DES  46
4503,CAUGHT UP IN THE COUNTRY,(WB Music Corp. -- ASCAP/Freshy Music -- ASCAP/We-Volve Music -- ASCAP/Goes Something Like THIS Music -- BMI/Warner-Tamerlane Publishing Corp. -- BMI/Make It Matter Music -- BMI/Sixteen Stars Music -- BMI),AMP,2019-04-20,04,20,2019,CS  22
4504,CHANGE,(Concord Publishing -- BMI/David Shaw Publishing -- BMI/Don Wyan Music -- BMI),AMP,2019-04-20,04,20,2019,RO  44
4505,CHECK THIS OUT,(Marshmellow Music -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI),,2019-04-20,04,20,2019,DES  37
4506,CHLORINE,(Warner-Tamerlane Publishing Corp. -- BMI/Stryker Joseph Music -- BMI/Marigny Music -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP),AMP,2019-04-20,04,20,2019,RO   6
4507,CHURCH (TAKE ME BACK),(Maison de Emack -- ASCAP/Michael Cochren Music Company -- ASCAP/RELWOF -- SESAC/Man Cub Muzak House -- SESAC/So Essential Tunes -- SESAC),,2019-04-20,04,20,2019,CST  15
4508,CLOSE FRIENDS,(Four Entertainment Music -- ASCAP/Wolf Pack Global Music Publishingl -- ASCAP/Quality Control QC Pro -- ASCAP/Univer-sal Music Corp. -- ASCAP/Turbo Publishing LLC -- BMI),HL,2019-04-20,04,20,2019,H100  65 ; RBH  26 ; RS  22
4509,CLOSER TO YOU,(BIRB Music -- ASCAP/BMG Gold Songs -- ASCAP/1217 Songs -- ASCAP/Still Working For The Woman -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP/Songs Of Univer-sal  Inc. -- BMI/Low Z Music -- BMI),HL,2019-04-20,04,20,2019,CS  39
4510,CLOSE TO ME,(MXM -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP/Wolf Cousins -- STIM/Warner/Chappell Music Scandinavia AB -- STIM/Global Talent Music Publishing -- STIM/EarDrummers Entertainment LLC -- BMI/Warner-Tamerlane Publishing Corp. -- BMI/I Like Turtles Music -- ASCAP/KMR Music Royalties II SCSp -- ASCAP),AMP,2019-04-20,04,20,2019,DES   2 ; H100  24
4511,CON ALTURA,(Rosalia Vila Tobella Publishing Designee -- ASCAP/WB Music Corp. -- ASCAP/Warner Chappell Music Spain S.A. -- SGAE/Universal Musica Unica Publishing -- BMI/EMI April Music  Inc. -- ASCAP/EMI Music Publish-ing Ltd. -- PRS/Nyankingmmusic Inc. -- SOCAN/Mariachi Budda Publishing Designee -- PRS),AMP/HL,2019-04-20,04,20,2019,LT  23
4512,CON CALMA,(Not Listed),,2019-04-20,04,20,2019,H100  64 ; LT   2 ; RS  21
4513,CONTRA LA PARED,(EMI April Music  Inc. -- ASCAP/EMI Blackwood Music Inc. -- BMI/Luchi Publishing Co. -- BMI/Universal Musica Unica Publishing -- BMI/These Are Pulse Songs -- BMI),,2019-04-20,04,20,2019,LT  27
4514,COOL,(Write Me A Song Publishing -- GMR/Down-town Global Two -- GMR/Songs Of Patriot Games -- BMI/Downtown DLJ Songs -- ASCAP/Songs Of Universal  Inc. -- BMI/Joseph Jonas Publishing -- BMI/Nick Jonas Publishing -- BMI/PKJ Publishing LLC -- BMI/Paul Kevin Jonas II Publishing -- BMI/Fourteen Hands -- ASCAP),HL,2019-04-20,04,20,2019,H100  27
4515,COULD’VE BEEN,(Universal Music Corp. -- ASCAP/I Am H.E.R. Publishing -- ASCAP/DII Music LLC Global Publishing -- BMI/Tailored 4U Music -- BMI/BMG Platinum Songs -- BMI/Next Up Music Group -- ASCAP/WB Music Corp. -- ASCAP/Progressive 86 -- SESAC/Some Like It Hot Publishing -- SESAC/Sony/ATV Sonata -- SESAC),AMP/HL,2019-04-20,04,20,2019,RBS  25
4516,COVER ME UP,(Fame Publishing Company LLC -- BMI/Songs Of Emchant -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI),,2019-04-20,04,20,2019,CS  46
4517,CRAB RAVE,(Monstercat -- SOCAN),,2019-04-20,04,20,2019,DES  14
4518,CRASHING,(Illenium LLC -- ASCAP/Antonina Songs -- ASCAP/Downtown DMP Songs -- BMI/EhYeh Music -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI/I’ve Got Issues Music -- BMI/Warner-Tamerlane Publishing Corp. -- BMI/Justin’s School For Girls -- BMI/Maffia Della Roccio -- BMI),AMP,2019-04-20,04,20,2019,DES  47
4519,CRINGE,(Songs By Matt Maeson -- ASCAP/Spirit B-Unique Polar Patrol -- PRS),,2019-04-20,04,20,2019,RO  30
4520,DANCING WITH A STRANGER,(EMI April Music  Inc. -- ASCAP/EMI Music Publishing Ltd. -- PRS/Stellar Songs Ltd. -- PRS/Sony/ATV Music Allegro (UK) -- PRS/Salli Isaak Songs Ltd -- SESAC),HL,2019-04-20,04,20,2019,H100  12
4521,THE DAUGHTERS,(Warner-Tamerlane Publish-ing Corp. -- BMI/Self Made Entertainment -- BMI/Silent Desert Music -- BMI/BMG Platinum Songs -- BMI),AMP,2019-04-20,04,20,2019,CS  29
4522,DEAR WINTER,(AMAB Songs -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI),,2019-04-20,04,20,2019,RO  36
4523,DEDICATION,(Ermias Asghedom Publishing Des-ignee -- BMI/WB Music Corp. -- ASCAP/TDE Music LLC -- BMI/Hard Working Black Folks -- ASCAP/Mike & Keys -- BMI/Music Of Atlas Holdings -- BMI/Blue Nike Publishing -- BMI/Axel Morgan Music -- BMI/Warner-Tamerlane Publishing Corp. -- BMI/1500 Music Laydie Pennllscious -- ASCAP/MyGuyMars -- ASCAP),AMP,2019-04-20,04,20,2019,H100  97 ; RBH  37
4524,DEFENDER,(Bethel Worship Publishing -- BMI/Gateway Create Publishing -- BMI/Essential Studio Sounds -- BMI/Kindred Joy Music -- BMI),,2019-04-20,04,20,2019,CST  45
4525,DELIVER ME (THIS IS MY EXODUS),(Q W Pub-lishing -- BMI/Primary Wave Beats -- BMI/William Stokes Publishing House -- BMI/BMG Platinum Songs -- BMI/Shonmacmusic Productions -- ASCAP/ROBBASS ENC -- ASCAP/Desmond Davis Publishing Designee -- ASCAP),,2019-04-20,04,20,2019,GS  14
4526,DESCONOCIDOS,(EMI April Music  Inc. -- ASCAP/Kiss The Chief -- ASCAP/Sony/ATV Discos Music Publishing LLC -- ASCAP/Sony/ATV Sounds LLC -- SESAC/La Industria Music Publishing -- SESAC/EMI Blackwood Music Inc. -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI/WB Music Corp. -- ASCAP/Trainer Red Publishing -- ASCAP),AMP/HL,2019-04-20,04,20,2019,LT  39
4527,DESPUES QUE TE PERDI,(Songs of Joy Girl Wonder Ruiz Publishing Inc. -- BMI/Duran Music Publishing -- BMI/Rebel One Publishing LLC -- ASCAP/Concord Sounds -- ASCAP/MVP X Publish-ing -- BMI/Luar Collective Publishing -- BMI),,2019-04-20,04,20,2019,LT  44
4528,DEUTSCHLAND,(Not Listed),,2019-04-20,04,20,2019,RO  32
4529,DIE YOUNG,(Rodrick Moore -- BMI/London On Da Track -- SESAC/Rex Kudo Publishing Designee -- ASCAP),,2019-04-20,04,20,2019,RBH  50
4530,THE DIRT (EST. 1981),(Too Fast For Love Music -- SESAC/Songs Of Downtown -- SESAC/GTR Hack Music -- ASCAP/BMG Gold Songs -- ASCAP/Sahaja Music -- ASCAP/That’s My Damn Song -- SESAC/Mars Moutain Music -- ASCAP/Vince Neil -- ASCAP/For Casie Publishing -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI),,2019-04-20,04,20,2019,RO  25
4531,DON’T CALL ME UP,(Rokstone Music Ltd -- PRS/Universal Music Publishing Ltd. (UK) -- PRS/BMG Rights Management (UK) Ltd. -- PRS),HL,2019-04-20,04,20,2019,H100  80
4532,DON’T KILL MY HIGH,(Norris Stanholtz Publish-ing Designee -- BMI/Robert Abisi Publishing Designee -- BMI/Music Of Big Family -- BMI/Don Wyan Music -- BMI/The Family Pulse -- BMI/These Are Pulse Songs -- BMI/Big Deal Beats -- BMI/Bing Finizim Beats -- BMI/Jewdi Mindtricks Music -- BMI/The And Man Songs -- BMI/Haashole Music -- BMI/Songs Of Universal  Inc. -- BMI/VNR Music -- BMI/Sony/ATV Songs LLC -- BMI/Sparko Phone Music -- BMI/Black Butter Music Publising Ltd. -- PRS/BMG Rights Management (UK) Ltd. -- PRS/AIX Publishing -- ASCAP/BMG Gold Songs -- ASCAP/BMG Platinum Songs -- BMI/R8D Music -- BMI/Solo Ace Publishing -- BMI/Wiz Khalifa Publishing -- BMI/Warner-Tamerlane Publishing Corp. -- BMI/Xeva Music -- BMI/The District 4-12 Inc. Publishing -- BMI/Songs Of Avex -- ASCAP/Hillstorian -- ASCAP),AMP/HL,2019-04-20,04,20,2019,DES  39
4533,DON’T PRETEND,(Thegreatkhalid -- ASCAP/Right Hand Music Group -- ASCAP/All The Noise -- ASCAP/Sony/ATV Songs LLC -- BMI/Ryan Vojtesak Publishing Designee -- BMI/Songs Of Universal  Inc. -- BMI/Shane Lindstrom Publishing Designee -- SOCAN/WB Music Corp. -- ASCAP/Mykai Music -- ASCAP/Kobalt Songs Music Pub-lishing LLC -- ASCAP/BMG Gold Songs -- ASCAP/Bando Music  Inc. -- BMI),AMP/HL,2019-04-20,04,20,2019,H100  84 ; RBH  32 ; RBS   8
4534,DOUBLE UP,(Ermias Asghedom Publishing Designee -- BMI/Mike & Keys -- BMI/Music Of Atlas Holdings -- BMI/Blue Nike Publishing -- BMI/MyGuyMars -- ASCAP/Peermusic III -- Ltd. -- BMI/Every-Knight Music Co. -- BMI),,2019-04-20,04,20,2019,H100  75 ; RBH  28 ; RS  23
4535,DRIP TOO HARD,(Quality Control QC Pro -- ASCAP/Universal Music Corp. -- ASCAP/Wolf Pack Global Music Publishingl -- ASCAP/Gunna Music LLC -- BMI/Turbo Publishing LLC -- BMI),HL,2019-04-20,04,20,2019,H100  32
4536,EASTSIDE,(Polk St. Pub -- BMI/Songs Of Univer-sal  Inc. -- BMI/Thegreatkhalid -- ASCAP/Right Hand Music Group -- ASCAP/All That Noise -- ASCAP/Sony/ATV Tunes LLC -- ASCAP/17Black Music -- BMI/Ed Sheeran Limited -- PRS/Sony/ATV Music Publishing UK Ltd -- PRS/Please Don’t Forget To Pay Me Music -- GMR/Universal Music Works -- GMR),HL,2019-04-20,04,20,2019,H100  14
4537,THE ELEMENTS,(Achtober Songs -- BMI/Capitol CMG Genesis -- ASCAP/Tommee Profitt Songs -- ASCAP),HL,2019-04-20,04,20,2019,CST  37
4538,ELEVATE,(Meat Locker Publishing -- ASCAP/So Many Names Music -- ASCAP/Red Beard Black Ink Publishing -- BMI/Songs Of Reach Music -- BMI/BMG Platinum Songs -- BMI),,2019-04-20,04,20,2019,RO  49
4539,ELLA QUIERE BEBER,(Gazmey Music Publish-ing -- ASCAP/WB Music Corp. -- ASCAP/Warner-Tamerlane Publishing Corp. -- BMI/Nino Karlo Segarra Publishing Designee -- ASCAP/Jedy Squat Music -- ASCAP/Wichitou Music -- ASCAP/Musica de Gaby Publishing -- BMI),AMP,2019-04-20,04,20,2019,LT   6
4540,ENVY ME,(Paper Gang Music -- ASCAP/2 Girls And A Boy -- ASCAP/Building 2 Music -- BMI),,2019-04-20,04,20,2019,H100  34 ; RBH  14 ; RS  12
4541,ESCLAVO DE TUS BESOS,(La Industria Music Publishing -- SESAC/Sony/ATV Sounds LLC -- SESAC/Ozuna Worldwide -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI/Music Good Vibes Publishing -- BMI),HL,2019-04-20,04,20,2019,LT  47
4542,EVERY LITTLE HONKY TONK BAR,(Day Money Music -- ASCAP/HoriPro Entertainment Group  Inc. -- ASCAP/Living For The Night Music -- BMI/HoriPro Entertainment Group  Inc. -- BMI/Ohio Creek Music -- BMI/Dean’s Cabin Publishing -- LLC -- BMI),,2019-04-20,04,20,2019,CS  23
4543,EVERY LITTLE THING,(BMG Platinum Songs -- BMI/Kailey’s Dream -- BMI/So Essential Tunes -- SESAC/Not Just Another Song Publishing -- SESAC/Hillbilly Science And Research Publish-ing -- SESAC/Trailerlily Music -- SESAC),,2019-04-20,04,20,2019,CS  45
4544,EVERYTHING WILL BE ALRIGHT,(Norful Music Publishing -- ASCAP),,2019-04-20,04,20,2019,GS  15
4545,EX,(Universal Tunes -- SESAC/Hella Vanilla -- SESAC/Elli Lauren Publishing -- BMI/Children Of Angels -- ASCAP),HL,2019-04-20,04,20,2019,RBS  18
4546,EYES ON YOU,(Sony/ATV Countryside -- BMI/Dack Janiel’s Publishing -- BMI/EMI April Music  Inc. -- ASCAP/CDS Words And Music -- ASCAP/WB Music Corp. -- ASCAP/Combustion Engine Music -- ASCAP/Sadie’s Favorite Songs -- ASCAP),AMP/HL,2019-04-20,04,20,2019,CS   6 ; H100  52
4547,FAUCET FAILURE,(VERY RARE & CO PUBLISH-ING -- INC. -- BMI/Songs Of Universal  Inc. -- BMI/ChaseTheMoney 2X Inc. -- BMI),HL,2019-04-20,04,20,2019,H100  91 ; RBH  35
4548,FAVORITE SOUND,(BMG Gold Songs -- ASCAP/Audien Music Publishing -- ASCAP/Round Hill Songs II -- ASCAP/WB Music Corp. -- ASCAP/Wolf Cousins -- STIM/Warner/Chappell Music Scandi-navia AB -- STIM),AMP,2019-04-20,04,20,2019,DES  38
4549,FEAR NO MORE,(Friesen House Music -- ASCAP/Songs Of Full Circle Music -- ASCAP/Kobalt Songs Music Publishing LLC -- ASCAP/Harper And Hudson -- BMI/House Of Emack Music -- BMI/Fear No More Publishing -- BMI),,2019-04-20,04,20,2019,CST  40
4550,FEELS LIKE A PARTY,(ole Purple Cape Music -- BMI/Mars Marley Music -- BMI/Big Loud Mountain -- BMI/Round Hill Works -- BMI/T Hubb Publishing -- BMI/WB Music Corp. -- ASCAP/Geor-gia Song Vibez -- ASCAP/Big Crowd Publishing -- ASCAP),AMP,2019-04-20,04,20,2019,CS  49
4551,FIRED UP,(MURK Publishing -- ASCAP),,2019-04-20,04,20,2019,DES  36
4552,FIRE IN MY SOUL,(Oliver Heldesn Publishing Designee -- BUMA/Crow’s Tree Publishing -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI/Reservoir Media Music -- ASCAP/The Orphanage LLC -- ASCAP/Downtown Trevor Brown -- ASCAP/Quest Da Stars -- ASCAP/Big Deal Notes -- ASCAP/Zim Croc Music -- ASCAP),AMP,2019-04-20,04,20,2019,DES  35
4553,FLASHBACKS,(Marshmellow Music -- BMI/Songs Of Kobalt Music Publishing America  Inc. -- BMI),,2019-04-20,04,20,2019,DES  45
4554,FOREVER,(Jaelyn Songs Music -- ASCAP/C Bazz Publishing -- ASCAP/Sonna Songs Music -- ASACP),,2019-04-20,04,20,2019,GS   4
4555,FORGIVE ME FRIEND,(Sony/ATV Songs LLC -- BMI/Sony/ATV Music Publishing Scandinavia AB -- STIM),HL,2019-04-20,04,20,2019,RO  41
4556,FREEDOM,(worshiptogether.com songs -- ASCAP/sixsteps Music -- ASCAP/Capitol CMG Genesis -- ASCAP/Be Essential Songs -- BMI/Upside Down Under -- BMI/So Essential Tunes -- SESAC/Every Square Inch -- SESAC),HL,2019-04-20,04,20,2019,CST  32
4557,FREE SPIRIT,(Thegreatkhalid -- ASCAP/Right Hand Music Group -- ASCAP/All The Noise -- ASCAP/Sony/ATV Songs LLC -- BMI/Jamil Cham-mas Publishing -- ASCAP/Cuts Of Reach Music -- ASCAP/BMG Gold Songs -- ASCAP/Ryan Vojtesak Publishing Designee -- BMI/Songs Of Universal  Inc. -- BMI/Sony/ATV Allegro (Australia) Pty LTD -- APRA/Justin Scott Lucas Publishing Designee -- BMI),HL,2019-04-20,04,20,2019,RBH  48 ; RBS  13
4558,FRIENDS,(Future Classic Pty. Ltd. -- APRA/Kobalt Songs Music Publishing LLC -- ASCAP),,2019-04-20,04,20,2019,DES  48
4559,GAM GAM,(Universal Music Italia -- S.r.l./Pilato Mauro Ed. Music -- S.r.l.),HL,2019-04-20,04,20,2019,DES  43
4560,GIANT,(EMI April Music  Inc. -- ASCAP/TSJ Merlyn Licensing B.V. -- NS/EMI Music Publish-ing Ltd. -- PRS/Reservoir 416 -- BMI/Bucks Music Group Ltd -- PRS),HL,2019-04-20,04,20,2019,DES  10
4561,GIRL,(International Dog Music -- BMI/Downtown DMP Songs -- BMI/Sony/ATV Songs LLC -- BMI/Sony/ATV Music Publishing (Australia) Pty Ltd. -- APRA/EMI April Music  Inc. -- ASCAP/Kurstin Music -- ASCAP),HL,2019-04-20,04,20,2019,CS  15 ; H100  82
